Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward,Builder ID 1 Bid,Builder ID 2 Bid,Builder ID 3 Bid,Builder ID 4 Bid,Builder ID 5 Bid,Builder ID 10 Bid,Builder ID 30 Bid,Builder ID 50 Bid,Builder ID 70 Bid,Builder ID 90 Bid,Builder ID 1 Block Value,Builder ID 2 Block Value,Builder ID 3 Block Value,Builder ID 4 Block Value,Builder ID 5 Block Value,Builder ID 10 Block Value,Builder ID 30 Block Value,Builder ID 50 Block Value,Builder ID 70 Block Value,Builder ID 90 Block Value
162,50,90,537.537,539.074,1.53705,0,376.572,382.257,0,537.276,0,376.889,0,371.827,537.537,353.518,403.143,542.514,108.397,598.553,462.016,385.778,291.179,589.653,539.074
163,5,5,506.569,506.569,506.569,377.176,0,466.292,0,376.284,0,0,0,365.459,0,458.351,424.996,634.583,334.788,506.569,512.063,396.832,536.678,650.918,450.188
164,10,10,564.697,564.697,564.697,0,427.493,550.376,0,377.039,537.348,0,537.795,304.684,452.549,503.217,614.986,588.751,364.786,502.077,564.697,318.212,589.589,609.369,545.098
165,50,10,537.616,585.231,47.6157,0,0,0,0,536.614,537.616,384.443,0,0,420.015,364.805,374.544,468.776,373.99,537.229,585.231,420.885,511.633,460.868,576.03
166,5,70,550.252,564.503,14.2516,0,0,0,0,427.89,0,0,0,550.252,331.68,376.922,467.188,533.48,198.14,541.78,433.56,515.516,386.693,564.503,381.361
167,30,10,452.599,541.199,88.5995,0,0,452.539,0,385.246,452.599,0,420.912,0,0,261.902,399.308,547.078,218.511,626.491,541.199,384.191,497.825,302.511,518.924
168,5,5,723.281,723.281,723.281,0,0,0,0,536.64,452.609,0,331.411,537.402,376.938,112.954,467.564,537.754,112.954,723.281,495.218,287.536,484.821,542.803,553.876
169,2,10,420.848,619.696,198.848,0,0,376.264,0,0,420.848,0,0,0,0,203.276,306.151,452.529,133.718,348.421,619.696,441.193,484.811,463.676,481.344
170,4,90,428.002,444.004,16.0018,0,0,0,0,0,0,393.523,0,0,428.002,211.638,314.553,280.019,128.315,535.172,411.892,491.045,516.246,436.119,444.004
171,3,3,639.255,639.255,639.255,0,0,384.627,0,543.72,331.885,0,428.246,420.251,428.128,410.057,176.181,639.255,230.066,645.44,479.771,551.597,742.491,786.501,532.255
172,1,5,490.571,539.142,48.5709,0,0,384.501,0,490.571,0,427.708,384.545,331.888,384.383,392.073,408.785,621.002,297.413,539.142,530.922,461.416,431.09,627.776,438.766
173,3,3,619.384,619.384,619.384,0,0,536.692,0,0,0,0,0,377.017,536.853,119.813,312.679,619.384,195.805,355.564,316.113,322.508,291.18,428.034,571.707
174,90,90,484.048,484.048,484.048,0,0,0,0,394.052,0,0,0,428.451,0,213.358,413.55,384.684,272.941,458.105,429.625,466.814,368.42,510.902,484.048
175,3,3,458.721,458.721,458.721,0,0,0,0,0,0,0,0,0,0,391.545,321.291,458.721,237.481,461.703,344.139,350.954,412.079,343.907,534.519
176,2,70,537.025,570.049,33.0246,0,0,0,0,0,0,0,0,537.025,0,128.403,277.375,287.949,188.549,363.82,224.346,171.415,355.377,570.049,270.939
177,4,30,394.874,429.747,34.8737,0,0,0,0,0,0,394.874,0,0,0,240.008,197.074,330.494,158.019,385.893,277.923,429.747,295.282,159.294,240.148
178,30,50,427.868,485.737,57.8684,0,0,0,0,0,0,0,427.868,0,427.261,369.507,286.566,382.358,333.494,483.1,426.384,295.053,485.737,297.149,516.521
179,10,2,304.05,362.101,58.0504,0,304.05,0,0,0,0,0,0,0,0,154.238,362.101,372.654,281.551,438.932,294.491,458.268,419.725,425.13,507.141
180,5,5,413.665,413.665,413.665,0,0,0,0,0,0,303.513,0,0,0,140.948,85.6829,454.744,252.077,413.665,348.936,391.026,274.987,398.476,443.335
181,1,70,393.176,412.353,19.1764,0,0,0,0,0,0,0,0,393.176,0,143.83,203.76,332.717,219.688,362.983,268.489,407.124,332.107,412.353,441.739
182,3,90,394.528,523.056,128.528,0,0,0,0,0,0,0,0,393.292,394.528,292.276,162.972,321.228,348.759,321.717,444.827,315.991,211.803,440.584,523.056
183,1,90,394.175,484.351,90.1755,0,0,0,0,0,0,0,0,0,394.175,277.11,204.325,453.616,277.11,522.136,476.057,335.202,339.441,451.034,484.351
184,4,50,537.863,567.726,29.8632,0,393.708,394.768,0,374.933,0,393.855,537.863,0,394.407,358.11,637.417,623.537,478.641,749.865,531.821,415.71,567.726,584.614,578.814
185,90,90,632.301,632.301,632.301,304.729,537.51,537.628,304.086,548.468,597.742,537.604,538.013,577.686,316.15,477.458,705.021,695.256,594.173,782.935,741.484,623.209,612.026,733.371,632.301
186,50,50,602.621,602.621,602.621,260.476,304.19,315.176,271.764,393.039,394.669,304.249,548.31,0,311.774,344.953,404.38,630.353,543.528,670.078,647.339,522.499,602.621,594.036,623.547
187,5,5,658.493,658.493,658.493,229.534,260.381,548.403,211.404,434.247,537.578,259.711,548.442,538.357,548.841,459.068,404.763,744.806,422.807,658.493,601.156,491.423,558.884,608.713,627.683
188,10,10,637.113,637.113,637.113,373.71,228.594,393.642,373.45,434.091,318.557,257.047,393.118,318.557,393.41,451.419,457.187,655.284,492.901,496.182,637.113,514.095,688.236,637.113,660.819
189,30,90,434.397,614.795,180.397,0,0,433.612,0,393.869,0,0,433.703,0,434.397,395.493,227.976,537.225,354.884,449.737,257.322,248.418,509.406,325.778,614.795
190,5,3,393.984,405.967,11.9836,0,0,393.984,0,0,0,0,0,0,0,296.853,195.978,405.967,144.176,284.097,299.047,122.059,302.23,397.661,352.753
191,5,5,272.24,272.24,272.24,0,0,0,0,0,0,0,0,259.827,0,243.917,260.695,311.138,73.4011,272.24,401.935,332.865,399.328,481.655,359.582
192,4,50,304.815,459.63,154.815,0,0,0,0,0,0,0,304.815,188.658,0,211.182,240.659,274.349,69.4563,206.25,264.738,213.454,459.63,377.315,354.135
193,90,90,433.96,433.96,433.96,0,0,304.576,0,259.633,304.508,0,303.87,373.504,303.98,192.02,134.626,327.151,112.816,493.266,385.017,315.738,427.74,571.008,433.96
194,3,3,449.974,449.974,449.974,0,0,224.987,0,253.831,320.227,419.809,267.76,0,303.856,212.635,308.711,449.974,183.021,507.662,640.455,669.618,535.521,531.714,331.712
195,10,10,527.949,527.949,527.949,0,286.858,304.113,0,372.816,372.974,294.649,207.012,0,260.033,209.237,311.717,608.226,209.48,609.631,527.949,589.298,414.024,449.588,386.066
196,10,70,418.996,613.993,194.996,0,0,0,0,0,372.87,0,0,418.996,378.747,358.592,354.482,560.844,504.657,472.858,389.741,335.535,301.882,613.993,757.494
197,3,3,520.526,520.526,520.526,473.311,0,0,0,0,0,0,0,418.855,373.76,530.622,282.117,520.526,404.973,469.614,552.362,371.421,270.484,647.71,591.52
198,3,3,505.298,505.298,505.298,0,0,0,0,0,0,0,0,286.721,0,471.339,384.199,505.298,198.756,376.902,413.302,437.837,441.003,537.441,609.355
199,10,70,372.676,485.352,112.676,0,0,0,0,0,0,0,0,372.676,0,306.06,251.226,520.525,160.945,334.759,257.482,506.491,397.957,485.352,417.389
200,5,90,559.296,582.592,23.2958,0,0,0,0,0,287.11,0,418.936,373.102,559.296,296.616,274.298,458.01,229.772,351.237,538.22,352.492,515.873,416.204,582.592
201,2,5,373.204,588.408,215.204,0,0,0,0,373.204,373.049,0,286.725,0,0,220.762,88.8962,384.439,128.267,588.408,458.097,113.918,411.449,543.287,527.319
202,5,5,739.299,739.299,739.299,0,0,0,0,372.65,566.574,537.91,0,473.104,0,332.707,165.065,408.128,240.212,739.299,583.148,571.821,291.623,592.209,421.481
203,30,5,372.909,391.819,18.9095,0,0,286.508,0,372.909,0,0,0,0,0,135.054,210.937,309.015,110.499,391.819,408.738,354.947,406.588,369.72,324.215
204,3,50,473.276,502.552,29.2762,0,0,0,0,0,0,0,473.276,0,286.36,127.895,214.616,252.702,127.895,222.717,350.067,79.0302,502.552,329.563,308.72
205,50,3,538.266,540.532,2.26577,0,0,538.266,0,0,0,0,0,431.954,0,215.232,196.049,540.532,112.49,389.169,324.058,188.424,423.709,501.907,312.267
206,1,70,538.375,698.751,160.375,0,0,0,0,0,0,0,0,538.375,0,307.087,280.532,474.348,86.5009,405.405,274.791,117.124,396.579,698.751,412.778
207,5,5,687.678,687.678,687.678,0,453.12,467.211,0,537.839,538.342,452.961,507.227,0,538.154,421.052,466.239,714.423,182.021,687.678,604.684,465.921,640.454,488.875,588.309
208,70,70,521.505,521.505,521.505,0,0,0,0,0,506.617,0,0,506.752,467.905,130.567,283.726,323.246,130.567,535.223,527.233,583.296,307.623,521.505,583.81
209,3,3,825.973,825.973,825.973,0,421.618,537.987,0,467.394,0,421.249,0,0,431.715,370.901,623.235,825.973,285.822,602.788,503.372,658.499,321.216,238.898,593.43
210,5,5,284.285,284.285,284.285,0,0,0,0,0,0,0,0,0,0,230.296,153.86,248.261,141.26,284.285,303.869,298.615,190.91,490.604,307.982
211,2,2,123.212,123.212,123.212,0,0,0,0,0,0,0,0,0,0,192.321,123.212,288.264,179.295,415.545,255.223,195.073,195.073,370.891,165.811
212,30,3,565.044,568.088,3.04413,0,0,565.044,0,0,0,0,0,452.986,0,192.261,220.208,568.088,219.23,382.239,522.982,355.719,544.142,545.972,421.113
213,5,5,420.608,420.608,420.608,0,0,0,0,0,0,0,0,0,0,38.127,448.337,476.377,49.8435,420.608,401.492,124.488,419.882,531.012,334.525
214,4,90,453.513,481.026,27.5131,0,0,0,0,0,0,0,0,421.608,453.513,164.829,449.678,474.158,125.648,367.442,454.019,350.481,418.817,507.217,481.026
215,50,5,538.52,691.04,152.52,0,0,0,0,538.52,484.993,0,0,428.858,0,359.744,364.654,546.838,100.217,691.04,555.986,305.622,509.713,591.716,407.939
216,2,5,537.722,589.445,51.7224,0,0,452.687,395.836,537.722,459.718,0,490.836,0,0,387.284,371.736,585.373,425.672,589.445,599.437,453.687,633.672,546.443,558.099
217,5,70,491.448,508.896,17.4478,0,0,0,0,0,0,428.413,0,491.448,421.651,262.5,307.319,558.951,151.39,490.669,454.663,432.825,442.09,508.896,507.302
218,30,30,553.952,553.952,553.952,0,395.047,421.75,0,550.983,395.643,304.976,0,0,0,289.153,414.093,609.501,209.303,617.966,457.286,553.952,439.015,432.67,512.777
219,70,70,490.856,490.856,490.856,413.956,0,428.464,0,453.189,0,304.356,0,0,0,421.912,413.97,530.928,251.912,538.377,426.389,584.712,398.483,490.856,443.163
220,4,3,491.123,498.245,7.12271,0,0,491.123,0,421.529,323.873,414.37,0,0,0,328.815,348.745,498.245,175.712,471.058,647.747,428.739,361.368,619.286,477.159
221,30,30,307.809,307.809,307.809,0,0,0,0,0,0,0,0,0,0,137.049,191.942,317.868,192.979,162.673,333.446,307.809,263.426,468.948,303.953
222,4,3,484.146,486.293,2.14643,0,0,484.146,0,0,0,0,304.711,459.642,0,353.029,352.939,486.293,276.565,233.668,322.977,239.302,411.421,611.283,383.056
223,2,5,619.797,663.594,43.797,0,394.653,0,0,619.797,395.357,395.474,413.833,395.656,395.666,299.753,427.306,362.053,191.546,663.594,500.715,402.947,501.666,581.312,437.332
224,2,3,537.42,544.841,7.42039,0,0,537.42,0,0,0,0,394.127,428.5,0,331.972,185.441,544.841,201.14,344.375,365.099,284.791,446.255,479.001,275.149
225,70,70,440.664,440.664,440.664,0,0,0,0,0,0,0,0,304.332,304.253,351.911,383.908,370.497,180.97,273.765,467.442,376.76,349.582,440.664,464.507
226,70,10,632.797,667.594,34.797,0,0,395.841,0,458.883,632.797,0,394.857,304.831,414.406,506.681,472.159,673.681,154.136,553.766,667.594,445.732,511.714,477.662,578.812
227,10,50,632.803,667.606,34.803,0,0,428.403,0,537.879,0,0,632.803,414.548,393.806,416.226,538.974,646.807,408.336,601.759,546.195,468.659,667.606,565.097,639.612
228,10,10,398.883,398.883,398.883,0,0,304.155,0,394.885,0,0,0,0,0,337.779,474.721,480.309,325.173,535.771,398.883,443.588,275.64,391.546,523.938
229,90,90,522.725,522.725,522.725,394.901,435.317,413.932,0,427.929,0,0,0,395.041,0,425.801,490.635,439.864,281.389,523.858,523.462,520.252,513.427,528.081,522.725
230,5,70,538.027,594.054,56.0272,273.048,0,394.036,0,304.299,0,0,0,538.027,0,324.096,346.064,564.071,221.135,482.597,457.392,252.434,457.017,594.054,334.425
231,2,50,435.317,624.634,189.317,0,272.601,395.147,0,393.634,435.198,0,435.317,0,0,207.312,321.202,584.295,238.408,589.269,572.397,332.668,624.634,530.761,359.671
232,5,5,674.185,674.185,674.185,0,305.646,394.276,0,395.092,394.167,319.466,434.841,632.955,638.112,152.961,513.292,512.552,260.22,674.185,614.335,638.932,519.682,697.909,732.224
233,3,70,603.614,619.228,15.6142,0,0,0,0,0,273.034,305.224,394.836,603.614,0,173.233,114.744,463.137,124.277,343.814,434.067,404.447,559.671,619.228,351.855
234,30,10,305.62,397.239,91.6197,0,0,0,0,0,305.62,0,273.117,0,272.768,312.828,123.758,419.727,250.85,315.68,397.239,224.12,490.235,374.198,393.536
235,10,10,577.363,577.363,577.363,419.041,0,0,0,538.772,305.682,0,434.059,0,305.697,468.082,222.877,469.796,313.474,651.545,577.363,401.959,646.118,470.026,413.394
236,4,90,450.484,626.969,176.484,0,419.156,0,0,0,305.448,0,450.023,0,450.484,437.801,436.312,394.826,269.822,617.025,408.897,493.577,646.046,634.059,626.969
237,1,70,434.759,555.518,120.759,0,0,0,0,0,434.435,0,0,434.759,0,212.659,243.602,427.284,306.84,467.966,486.87,374.341,430.467,555.518,344.74
238,5,3,434.823,447.645,12.8226,0,0,434.823,0,0,0,0,0,0,0,154.948,139.975,447.645,192.215,420.96,212.918,228.418,212.918,394.829,336.367
239,4,4,171.792,171.792,171.792,0,0,0,0,0,0,0,0,0,0,102.437,139.061,258.91,171.792,248.603,298.723,194.593,282.465,259.269,377.525
240,3,3,423.491,423.491,423.491,0,0,272.746,0,394.083,0,0,0,273.064,0,126.321,287.662,423.491,209,406.166,401.787,188.038,318.806,474.128,371.376
241,1,10,506.029,544.059,38.0293,0,0,272.865,0,311.772,506.029,0,373.192,305.125,505.492,294.244,233.2,463.73,325.846,623.544,544.059,423.162,492.384,424.25,538.984
242,1,50,560.011,560.023,0.0113034,0,0,305.399,0,0,0,373.996,560.011,434.575,372.944,244.361,183.174,484.799,262.215,418.024,444.034,523.991,560.023,509.151,507.888
243,4,5,450.916,617.831,166.916,0,0,0,0,450.916,373.672,0,0,450.479,373.459,256.244,293.462,399.751,139.641,617.831,527.344,324.303,366.072,622.959,410.919
244,3,3,316.192,316.192,316.192,0,0,0,0,0,0,0,0,0,0,151.837,161.575,316.192,138.176,194.342,336.243,320.762,367.051,455.889,448.372
245,50,50,405.389,405.389,405.389,0,0,0,0,0,373.531,0,0,0,373.123,272.248,320.847,464.743,283.754,442.465,421.062,431.949,405.389,364.062,464.247
246,70,5,419.941,555.882,135.941,0,0,419.22,0,419.941,0,0,0,0,0,314.905,516.327,488.439,322.83,555.882,298.275,457.187,339.199,378.133,371.961
247,5,5,425.182,425.182,425.182,0,0,373.376,0,419.591,373.299,0,373.648,0,0,175.196,285.249,504.751,266.371,425.182,422.598,426.311,463.295,531.052,237.142
248,50,50,477.936,477.936,477.936,0,0,0,0,0,0,0,0,373.702,0,283.274,196.647,433.389,114.208,372.087,454.452,435.173,477.936,493.404,430.937
249,4,4,195.318,195.318,195.318,0,0,0,0,0,0,0,0,0,0,153.324,294.358,338,195.318,377.512,316.346,424.905,417.88,527.729,474.098
250,4,90,521.637,579.274,57.6368,189.864,285.108,0,0,0,0,0,0,373.089,521.637,379.728,396.216,532.595,268.927,457.764,537.737,410.037,506.028,634.178,579.274
251,10,10,587.143,587.143,587.143,0,0,373.782,0,373.298,0,305.052,0,473.652,0,384.506,437.479,585.565,175.687,548.596,587.143,610.103,609.951,625.304,520.285
252,10,70,538.996,609.993,70.9964,0,0,473.548,262.658,0,0,216.141,0,538.996,0,391.28,366.285,597.095,525.315,544.888,425.35,432.282,385.138,609.993,597.126
253,30,70,538.773,663.546,124.773,0,0,0,0,0,0,0,0,538.773,284.966,429.567,422.407,488.098,471.529,438.754,353.976,449.851,419.9,663.546,475.931
254,50,50,492.688,492.688,492.688,0,0,0,0,0,0,0,284.344,0,190.909,191.065,214.751,416.224,163.17,388.055,384.577,289.225,492.688,294.112,381.817
255,4,3,521.721,547.442,25.721,0,0,521.721,0,0,290.622,0,284.929,0,0,278.075,345.78,547.442,280.673,467.292,581.243,442.055,377.858,543.235,493.923
256,5,5,483.27,483.27,483.27,0,0,0,0,0,278.217,0,275.81,0,0,276.044,329.166,481.713,198.398,483.27,556.435,378.578,551.621,633.627,331.605
257,5,5,396.947,396.947,396.947,0,0,284.942,0,0,0,0,0,285.288,0,281.188,326.868,535.883,331.258,396.947,417.374,432.231,463.259,570.576,419.059
258,1,50,421.331,510.663,89.3313,0,0,148.47,0,0,420.644,0,421.331,243.231,0,239.257,395.462,296.94,215.746,469.694,517.288,319.66,510.663,486.462,524.008
259,50,50,338.385,338.385,338.385,0,0,0,0,0,0,0,0,0,0,175.564,254.498,366.211,121.543,341.19,276.033,348.324,338.385,481.887,353.117
260,1,3,453.595,607.19,153.595,308.504,308.606,453.595,0,299.531,0,0,421.352,421.462,0,453.008,443.211,607.19,173.325,599.061,495.094,397.03,462.704,668.924,526.005
261,1,90,491.395,592.79,101.395,0,484.217,453.915,0,0,0,0,454.451,453.617,491.395,445.36,536.435,519.83,353.698,558.208,513.686,444.717,470.902,565.233,592.79
262,2,70,538.907,549.814,10.9069,0,0,0,0,453.712,0,0,0,538.907,491.209,218.883,266.636,444.318,205.228,545.424,466.331,483.492,399.245,549.814,528.419
263,5,5,511.739,511.739,511.739,0,0,0,0,491.87,0,0,0,0,491.357,270.817,232.201,410.3,242.082,511.739,425.808,367.84,332.25,408.975,504.715
264,90,70,538.046,556.091,18.0457,0,0,0,0,0,0,0,0,538.046,308.245,225.841,200.593,320.202,189.611,224.534,306.573,332.424,372.89,556.091,334.491
265,5,5,463.503,463.503,463.503,0,0,0,0,0,0,0,0,0,0,242.61,400.58,450.004,273.211,463.503,319.381,305.593,424.421,369.651,418.219
266,90,50,490.894,509.788,18.894,0,0,0,0,0,0,0,490.894,0,0,196.197,368.578,392.531,146.51,488.565,287.913,333.865,509.788,425.442,472.715
267,3,70,491.678,541.356,49.6782,0,0,308.025,0,0,0,0,0,491.678,0,310.744,358.397,478.049,222.049,384.07,265.606,261.921,384.227,541.356,407.122
268,2,70,491.251,534.502,43.2508,0,0,0,0,0,0,0,0,491.251,0,222.832,250.433,376.686,104.557,278.817,270.316,374.644,359.995,534.502,417.912
269,30,70,491.403,520.806,29.4031,0,0,0,0,307.966,0,0,307.85,491.403,0,252.937,287.904,334.439,105.05,437.933,452.632,331.476,469.701,520.806,477.292
270,10,70,492.078,572.156,80.078,435.963,436.148,0,0,484.935,0,0,484.926,492.078,0,459.926,488.297,589.47,277.989,583.869,426.125,433.363,615.852,572.156,511.577
271,3,3,772.275,772.275,772.275,0,0,633.138,0,537.66,0,0,0,491.991,399.526,502.894,494.135,772.275,282.015,715.32,404.555,531.589,607.977,589.982,689.051
272,30,30,305.19,305.19,305.19,0,0,0,0,0,0,0,0,0,0,166.602,245.971,486.405,136.537,368.299,395.093,305.19,462.477,292.464,470.276
273,3,3,637.453,637.453,637.453,0,306.215,399.726,0,0,0,0,0,484.982,435.772,100.72,394.431,637.453,292.153,585.781,389.443,299.744,434.819,537.965,645.544
274,5,5,373.163,373.163,373.163,0,0,0,0,0,0,306.416,0,0,0,264.931,235.909,205.775,201.978,373.163,356.358,350.831,258.288,306.216,357.808
275,4,4,79.8846,79.8846,79.8846,0,0,0,0,0,0,0,0,0,0,170.37,211.758,130.63,79.8846,373.798,284.048,258.288,357.901,256.137,366.715
276,70,70,625.672,625.672,625.672,0,0,0,0,399.432,604.391,450.823,523.329,0,306.162,283.434,261.786,506.533,156.512,490.865,650.782,575.646,576.658,625.672,520.323
277,5,10,450.987,561.974,110.987,0,0,436.163,0,0,450.987,435.028,0,0,0,200.929,342.867,570.327,150.544,348.618,561.974,500.056,520.792,395.392,527.262
278,90,90,532.29,532.29,532.29,172.742,244.824,0,0,0,0,435.042,0,0,435.145,199.483,489.649,591.042,133.022,512.788,294.565,440.085,221.583,529.244,532.29
279,3,3,661.991,661.991,661.991,0,0,603.996,0,435.903,434.911,234.259,0,399.482,435.345,241.013,388.237,661.991,189.134,579.806,481.822,468.519,421.188,406.964,642.689
280,3,70,523.432,630.864,107.432,0,0,0,0,0,0,0,305.8,523.432,435.123,86.2026,220.471,480.824,94.8913,417.668,347.103,396.557,607.601,630.864,534.246
281,3,70,523.683,619.366,95.6832,0,0,306.553,0,305.921,273.65,0,0,523.683,281.846,228.386,345.001,489.106,104.92,511.842,547.3,274.022,483.139,619.367,563.693
282,90,70,523.086,592.171,69.0857,0,0,0,0,0,424.052,0,450.887,523.086,0,370.567,392.833,426.862,252.927,489.346,570.103,488.142,555.773,592.171,422.985
283,70,5,450.669,499.339,48.6693,0,0,450.575,0,450.669,0,0,0,0,0,174.868,307.361,503.15,174.868,499.339,501.869,433.333,418.312,442.215,411.346
284,3,10,451.598,489.197,37.5983,0,0,0,0,0,451.598,0,0,0,0,86.8913,290.243,378.093,287.68,210.092,489.197,274.668,341.433,398.173,396.397
285,50,50,365.401,365.401,365.401,0,0,172.306,0,0,0,0,182.7,0,0,121.865,158.675,224.612,139.369,200.863,301.471,177.465,365.401,369.565,324.657
286,2,3,506.403,598.807,92.4035,0,0,506.403,0,435.053,0,0,172.737,306.116,317.184,188.207,388.514,598.807,210.372,460.105,233.591,292.645,323.475,486.233,482.368
287,3,3,199.031,199.031,199.031,0,0,0,0,183.766,0,0,0,0,0,101.534,191.05,199.031,78.5344,367.532,272.819,248.857,225.739,365.185,169.416
288,1,70,450.957,471.914,20.957,0,195.365,0,0,424.019,0,0,0,450.957,420.294,191.141,288.73,481.76,149.566,490.038,413.317,381.018,434.629,471.914,506.587
289,5,5,507.23,507.23,507.23,0,0,0,0,506.615,425.958,195.402,0,450.746,425.489,260.477,179.068,484.208,97.0508,507.23,641.915,358.804,349.966,507.491,608.977
290,90,90,598.906,598.906,598.906,0,0,0,0,506.936,478.323,0,317.002,434.875,478.453,165.746,321.541,447.876,299.046,519.873,620.646,404.937,414.005,611.75,598.906
291,70,90,477.985,515.97,37.9851,0,0,405.772,0,0,235.82,0,420.688,233.205,477.985,314.469,310.62,467.545,297.497,550.118,471.64,494.811,549.376,466.41,515.97
292,10,30,539.219,574.437,35.2185,0,0,420.857,0,317.066,0,539.219,426.032,423.847,0,392.31,323.418,469.714,281.028,416.133,453.913,574.437,448.064,559.693,364.627
293,3,3,280.872,280.872,280.872,0,0,0,0,0,0,0,221.966,0,195.415,239.062,355.362,280.872,181.137,388.089,328.507,390.888,443.932,483.76,308.829
294,30,5,478.031,526.062,48.0311,0,0,426.026,0,478.031,0,0,0,0,0,335.806,308.952,474.051,356.16,526.062,503.627,391.556,417.412,543.118,452.248
295,90,3,478.219,486.438,8.21899,0,0,478.219,0,0,0,0,0,451.37,0,375.5,225.03,486.438,240.676,416.439,427.289,396.668,476.599,644.74,475.125
296,1,70,325.396,650.791,325.396,0,0,0,0,198.723,0,0,0,325.396,0,306.449,306.484,458.486,225.773,397.445,459.019,307.606,343.184,650.791,463.193
297,3,3,666.333,666.333,666.333,0,0,333.166,0,0,484.01,0,539.381,317.095,492.869,322.107,339.447,666.333,206.291,435.87,600.019,329.559,550.761,576.189,569.738
298,4,4,218.919,218.919,218.919,0,0,196.036,0,0,0,0,0,0,0,215.462,288.745,284.072,218.919,444.229,397.587,271.296,303.479,380.789,363.258
299,1,5,539.873,699.746,159.873,0,0,0,0,539.873,421.47,0,0,420.795,484.033,318.347,436.429,402.052,362.838,699.746,450.94,420.114,437.518,563.59,514.066
300,2,5,539.215,816.431,277.215,0,0,0,0,539.215,338.587,338.612,397.594,425.433,397.583,189.661,238.825,510.507,133.322,816.431,413.174,431.225,489.187,552.865,453.166
301,10,10,498.959,498.959,498.959,0,0,0,0,0,454.479,0,454.141,478.24,422.104,94.5234,219.829,494.149,102.913,325.991,498.959,435.659,472.282,566.481,478.207
